FECHA,EMISION,PA,TV,TIPO BURSATILIDAD
2015-12-18 00:00:00,VOLARA,30.55,1,AL
2015-12-28 00:00:00,VOLARA,30.34,1,AL
2015-12-30 00:00:00,VOLARA,29.82,1,AL
2016-01-18 00:00:00,VOLARA,30.28,1,AL
2016-01-26 00:00:00,VOLARA,29.95,1,AL
2016-02-15 00:00:00,VOLARA,32.57,1,AL
2016-02-29 00:00:00,VOLARA,35.55,1,AL
2016-03-14 00:00:00,VOLARA,34.96,1,AL
2015-04-10 00:00:00,BACHOCOB,66.49,1,AL
2015-04-21 00:00:00,BACHOCOB,67.69,1,AL
2015-04-28 00:00:00,BACHOCOB,67.33,1,AL
2015-05-07 00:00:00,BACHOCOB,70.83,1,AL
2015-05-11 00:00:00,BACHOCOB,72.29,1,AL
2015-06-04 00:00:00,BACHOCOB,71.93,1,AL
2015-06-15 00:00:00,BACHOCOB,71.43,1,AL
2015-06-16 00:00:00,BACHOCOB,70.77,1,AL
2015-06-25 00:00:00,BACHOCOB,71.78,1,AL
2015-06-26 00:00:00,BACHOCOB,72.79,1,AL
2015-07-02 00:00:00,BACHOCOB,70.95,1,AL
2015-07-06 00:00:00,BACHOCOB,70.54,1,AL
2015-07-09 00:00:00,BACHOCOB,72.66,1,AL
2015-09-04 00:00:00,BACHOCOB,82.94,1,AL
2015-09-08 00:00:00,BACHOCOB,84.76,1,AL
2015-09-09 00:00:00,BACHOCOB,84.43,1,AL
2015-09-25 00:00:00,BACHOCOB,89.89,1,AL
2015-11-04 00:00:00,BACHOCOB,78.85,1,AL
2015-11-13 00:00:00,BACHOCOB,71.7,1,AL
2015-11-24 00:00:00,BACHOCOB,70.46,1,AL
2015-12-21 00:00:00,BACHOCOB,68.13,1,AL
2016-01-05 00:00:00,BACHOCOB,69.45,1,AL
2016-01-11 00:00:00,BACHOCOB,68.3,1,AL
2016-02-04 00:00:00,BACHOCOB,71.79,1,AL
2016-02-05 00:00:00,BACHOCOB,70.07,1,AL
2016-02-17 00:00:00,BACHOCOB,71.5,1,AL
2016-03-08 00:00:00,BACHOCOB,75.18,1,AL
2016-03-10 00:00:00,BACHOCOB,74.42,1,AL
2016-03-14 00:00:00,BACHOCOB,74.24,1,AL
2016-03-22 00:00:00,BACHOCOB,75.81,1,AL
2015-04-23 00:00:00,GFAMSAA,11.09,1,ME
2015-05-08 00:00:00,GFAMSAA,10.52,1,ME
2015-05-21 00:00:00,GFAMSAA,10.75,1,ME
2015-05-25 00:00:00,GFAMSAA,10.78,1,ME
2015-06-01 00:00:00,GFAMSAA,10.29,1,ME
2015-06-18 00:00:00,GFAMSAA,9.96,1,ME
2015-06-24 00:00:00,GFAMSAA,10.33,1,ME
2015-06-30 00:00:00,GFAMSAA,10.19,1,ME
2015-07-01 00:00:00,GFAMSAA,9.92,1,ME
2015-07-07 00:00:00,GFAMSAA,10.93,1,ME
2015-07-10 00:00:00,GFAMSAA,11.71,1,ME
2015-07-29 00:00:00,GFAMSAA,11.51,1,ME
2015-08-04 00:00:00,GFAMSAA,11.73,1,ME
2015-08-21 00:00:00,GFAMSAA,10.6,1,ME
2015-09-10 00:00:00,GFAMSAA,12.12,1,ME
2015-09-15 00:00:00,GFAMSAA,12.18,1,ME
2015-10-13 00:00:00,GFAMSAA,13.17,1,ME
2015-10-14 00:00:00,GFAMSAA,13.11,1,ME
2015-10-22 00:00:00,GFAMSAA,13.65,1,ME
2015-10-26 00:00:00,GFAMSAA,13.02,1,ME
2015-11-05 00:00:00,GFAMSAA,13.81,1,ME
2015-11-11 00:00:00,GFAMSAA,13.77,1,ME
2015-11-20 00:00:00,GFAMSAA,14.21,1,ME
2015-11-24 00:00:00,GFAMSAA,14.39,1,ME
2015-12-29 00:00:00,GFAMSAA,14,1,ME
2016-01-18 00:00:00,GFAMSAA,12.93,1,ME
2016-01-21 00:00:00,GFAMSAA,12.5,1,ME
2016-01-28 00:00:00,GFAMSAA,12.93,1,ME
2016-02-09 00:00:00,GFAMSAA,12.58,1,ME
2016-02-17 00:00:00,GFAMSAA,12.97,1,ME
2016-03-28 00:00:00,GFAMSAA,14.89,1,ME
2015-04-09 00:00:00,GFNORTEO,90.32,1,AL
2015-04-21 00:00:00,GFNORTEO,88.22,1,AL
2015-04-23 00:00:00,GFNORTEO,87.28,1,AL
2015-05-05 00:00:00,GFNORTEO,89.76,1,AL
2015-05-13 00:00:00,GFNORTEO,88.59,1,AL
2015-05-15 00:00:00,GFNORTEO,88.47,1,AL
2015-05-21 00:00:00,GFNORTEO,87.07,1,AL
2015-05-27 00:00:00,GFNORTEO,85.73,1,AL
2015-06-17 00:00:00,GFNORTEO,85.13,1,AL
2015-06-19 00:00:00,GFNORTEO,87.01,1,AL
2015-06-26 00:00:00,GFNORTEO,86.39,1,AL
2015-07-06 00:00:00,GFNORTEO,86.53,1,AL
2015-07-08 00:00:00,GFNORTEO,86.96,1,AL
2015-07-17 00:00:00,GFNORTEO,87.22,1,AL
2015-07-24 00:00:00,GFNORTEO,84.65,1,AL
2015-08-05 00:00:00,GFNORTEO,83.94,1,AL
2015-08-06 00:00:00,GFNORTEO,85.01,1,AL
2015-08-10 00:00:00,GFNORTEO,84.91,1,AL
2015-08-20 00:00:00,GFNORTEO,79.49,1,AL
2015-08-27 00:00:00,GFNORTEO,80.72,1,AL
2015-09-01 00:00:00,GFNORTEO,77.71,1,AL
2015-09-02 00:00:00,GFNORTEO,77.15,1,AL
2015-09-14 00:00:00,GFNORTEO,77.68,1,AL
2015-09-17 00:00:00,GFNORTEO,80.56,1,AL
2015-09-22 00:00:00,GFNORTEO,79.55,1,AL
2015-09-28 00:00:00,GFNORTEO,79.88,1,AL
2015-09-30 00:00:00,GFNORTEO,82.8,1,AL
2015-10-08 00:00:00,GFNORTEO,82.39,1,AL
2015-10-21 00:00:00,GFNORTEO,88.06,1,AL
2015-10-23 00:00:00,GFNORTEO,90.91,1,AL
2015-10-26 00:00:00,GFNORTEO,87.97,1,AL
2015-11-04 00:00:00,GFNORTEO,96.27,1,AL
2015-11-19 00:00:00,GFNORTEO,91.45,1,AL
2015-11-25 00:00:00,GFNORTEO,88.74,1,AL
2015-12-01 00:00:00,GFNORTEO,91.5,1,AL
2015-12-16 00:00:00,GFNORTEO,94.42,1,AL
2015-12-21 00:00:00,GFNORTEO,94.15,1,AL
2015-12-31 00:00:00,GFNORTEO,94.99,1,AL
2016-01-11 00:00:00,GFNORTEO,89.3,1,AL
2016-01-19 00:00:00,GFNORTEO,85.94,1,AL
2016-01-28 00:00:00,GFNORTEO,88.73,1,AL
2016-02-05 00:00:00,GFNORTEO,89.41,1,AL
2016-02-08 00:00:00,GFNORTEO,87.99,1,AL
2016-02-15 00:00:00,GFNORTEO,87.59,1,AL
2016-02-17 00:00:00,GFNORTEO,92.02,1,AL
2016-02-23 00:00:00,GFNORTEO,90.54,1,AL
2016-03-10 00:00:00,GFNORTEO,93.41,1,AL
2016-03-16 00:00:00,GFNORTEO,97.03,1,AL
2016-03-28 00:00:00,GFNORTEO,98.25,1,AL
2015-05-05 00:00:00,KUOB,27.39,1,ME
2015-05-06 00:00:00,KUOB,27.5,1,ME
2015-05-08 00:00:00,KUOB,26.6,1,ME
2015-05-15 00:00:00,KUOB,26.51,1,ME
2015-06-09 00:00:00,KUOB,26.2,1,ME
2015-06-15 00:00:00,KUOB,26.22,1,ME
2015-07-14 00:00:00,KUOB,23.5,1,ME
2015-07-16 00:00:00,KUOB,23.4,1,ME
2015-07-20 00:00:00,KUOB,23.65,1,ME
2015-08-12 00:00:00,KUOB,23.49,1,ME
2015-08-14 00:00:00,KUOB,22.81,1,ME
2015-08-24 00:00:00,KUOB,21,1,ME
2015-08-27 00:00:00,KUOB,21.59,1,ME
2015-08-31 00:00:00,KUOB,23.46,1,ME
2015-09-08 00:00:00,KUOB,24,1,ME
2015-09-10 00:00:00,KUOB,24.16,1,ME
2015-09-29 00:00:00,KUOB,24.48,1,ME
2015-10-29 00:00:00,KUOB,28,1,ME
2015-11-03 00:00:00,KUOB,29.65,1,ME
2015-11-13 00:00:00,KUOB,29.48,1,ME
2015-11-27 00:00:00,KUOB,30.03,1,ME
2015-12-02 00:00:00,KUOB,29.85,1,ME
2015-12-09 00:00:00,KUOB,29.77,1,ME
2015-12-10 00:00:00,KUOB,29.55,1,ME
2015-12-29 00:00:00,KUOB,29.88,1,ME
2016-01-20 00:00:00,KUOB,29.61,1,ME
2016-02-12 00:00:00,KUOB,30.44,1,ME
2016-03-14 00:00:00,KUOB,31.7,1,ME
2016-03-29 00:00:00,KUOB,32,1,ME
2015-04-09 00:00:00,LALAB,29.96,1,AL
2015-04-10 00:00:00,LALAB,30.46,1,AL
2015-04-14 00:00:00,LALAB,30.6,1,AL
2015-05-13 00:00:00,LALAB,32.55,1,AL
2015-07-09 00:00:00,LALAB,34.14,1,AL
2015-07-16 00:00:00,LALAB,35.38,1,AL
2015-07-17 00:00:00,LALAB,35.86,1,AL
2015-08-03 00:00:00,LALAB,36.84,1,AL
2015-08-05 00:00:00,LALAB,38.29,1,AL
2015-08-07 00:00:00,LALAB,37.93,1,AL
2015-09-04 00:00:00,LALAB,38.16,1,AL
2015-09-09 00:00:00,LALAB,38.45,1,AL
2015-09-18 00:00:00,LALAB,39.32,1,AL
2015-10-07 00:00:00,LALAB,40.42,1,AL
2015-10-14 00:00:00,LALAB,41.51,1,AL
2015-10-22 00:00:00,LALAB,44.66,1,AL
2015-11-27 00:00:00,LALAB,41.95,1,AL
2015-12-08 00:00:00,LALAB,39.44,1,AL
2015-12-11 00:00:00,LALAB,39.52,1,AL
2015-12-23 00:00:00,LALAB,40.49,1,AL
2015-12-28 00:00:00,LALAB,41.05,1,AL
2015-12-29 00:00:00,LALAB,40.43,1,AL
2016-01-06 00:00:00,LALAB,40.16,1,AL
2016-01-07 00:00:00,LALAB,39.32,1,AL
2016-01-12 00:00:00,LALAB,39.98,1,AL
2016-01-14 00:00:00,LALAB,40.53,1,AL
2016-01-21 00:00:00,LALAB,40.21,1,AL
2016-02-29 00:00:00,LALAB,42.47,1,AL
2016-03-02 00:00:00,LALAB,43.08,1,AL
2016-03-04 00:00:00,LALAB,43.04,1,AL
2016-03-07 00:00:00,LALAB,42.03,1,AL
2016-03-14 00:00:00,LALAB,42.88,1,AL
2016-03-15 00:00:00,LALAB,42.83,1,AL
2016-03-29 00:00:00,LALAB,45.83,1,AL
2016-03-31 00:00:00,LALAB,47.08,1,AL
2015-04-01 00:00:00,OHLMEX*,27.87,1,AL
2015-04-14 00:00:00,OHLMEX*,29.54,1,AL
2015-04-22 00:00:00,OHLMEX*,29.8,1,AL
2015-04-24 00:00:00,OHLMEX*,30.01,1,AL
2015-04-27 00:00:00,OHLMEX*,30.02,1,AL
2015-05-20 00:00:00,OHLMEX*,24.1,1,AL
2015-05-28 00:00:00,OHLMEX*,20.82,1,AL
2015-06-17 00:00:00,OHLMEX*,19,1,AL
2015-06-25 00:00:00,OHLMEX*,20.96,1,AL
2015-06-26 00:00:00,OHLMEX*,20.89,1,AL
2015-07-06 00:00:00,OHLMEX*,20.37,1,AL
2015-07-16 00:00:00,OHLMEX*,21.96,1,AL
2015-07-22 00:00:00,OHLMEX*,24.9,1,AL
2015-07-28 00:00:00,OHLMEX*,27.02,1,AL
2015-08-06 00:00:00,OHLMEX*,25.54,1,AL
2015-08-24 00:00:00,OHLMEX*,21.97,1,AL
2015-08-25 00:00:00,OHLMEX*,21.76,1,AL
2015-09-10 00:00:00,OHLMEX*,21.5,1,AL
2015-09-14 00:00:00,OHLMEX*,20.05,1,AL
2015-10-06 00:00:00,OHLMEX*,22.23,1,AL
2015-10-13 00:00:00,OHLMEX*,23.5,1,AL
2015-11-06 00:00:00,OHLMEX*,20.59,1,AL
2015-11-20 00:00:00,OHLMEX*,19.39,1,AL
2015-12-03 00:00:00,OHLMEX*,19.8,1,AL
2015-12-17 00:00:00,OHLMEX*,19.27,1,AL
2015-12-18 00:00:00,OHLMEX*,18.88,1,AL
2016-01-11 00:00:00,OHLMEX*,17.26,1,AL
2016-01-18 00:00:00,OHLMEX*,16.35,1,AL
2016-02-02 00:00:00,OHLMEX*,17.55,1,AL
2016-02-03 00:00:00,OHLMEX*,18.4,1,AL
2016-02-05 00:00:00,OHLMEX*,18.48,1,AL
2016-02-12 00:00:00,OHLMEX*,18.76,1,AL
2016-02-22 00:00:00,OHLMEX*,20.06,1,AL
2016-03-01 00:00:00,OHLMEX*,21.29,1,AL
2016-03-03 00:00:00,OHLMEX*,22.39,1,AL
2016-03-07 00:00:00,OHLMEX*,24.12,1,AL
2016-03-09 00:00:00,OHLMEX*,25.02,1,AL
2016-03-14 00:00:00,OHLMEX*,24.95,1,AL
2015-04-08 00:00:00,PINFRA*,171.02,1,AL
2015-06-03 00:00:00,PINFRA*,170.37,1,AL
2015-06-29 00:00:00,PINFRA*,170.32,1,AL
2015-07-09 00:00:00,PINFRA*,170.54,1,AL
2015-07-13 00:00:00,PINFRA*,174.53,1,AL
2015-07-14 00:00:00,PINFRA*,175.9,1,AL
2015-08-10 00:00:00,PINFRA*,185.5,1,AL
2015-08-11 00:00:00,PINFRA*,183.4,1,AL
2015-08-18 00:00:00,PINFRA*,182.72,1,AL
2015-08-27 00:00:00,PINFRA*,176.98,1,AL
2015-08-31 00:00:00,PINFRA*,176.16,1,AL
2015-09-29 00:00:00,PINFRA*,182.53,1,AL
2015-10-01 00:00:00,PINFRA*,183.54,1,AL
2015-10-07 00:00:00,PINFRA*,186.98,1,AL
2015-10-09 00:00:00,PINFRA*,189.68,1,AL
2015-10-14 00:00:00,PINFRA*,195.72,1,AL
2015-10-19 00:00:00,PINFRA*,200.2,1,AL
2015-10-21 00:00:00,PINFRA*,203.39,1,AL
2015-11-12 00:00:00,PINFRA*,206.45,1,AL
2015-11-27 00:00:00,PINFRA*,203.33,1,AL
2015-12-07 00:00:00,PINFRA*,201.45,1,AL
2015-12-31 00:00:00,PINFRA*,202.73,1,AL
2016-01-05 00:00:00,PINFRA*,203.56,1,AL
2016-01-14 00:00:00,PINFRA*,191.64,1,AL
2016-01-19 00:00:00,PINFRA*,196.34,1,AL
2016-01-20 00:00:00,PINFRA*,195.16,1,AL
2016-02-03 00:00:00,PINFRA*,211.93,1,AL
2016-02-22 00:00:00,PINFRA*,213.69,1,AL
2016-02-25 00:00:00,PINFRA*,214.15,1,AL
2016-02-29 00:00:00,PINFRA*,210.42,1,AL
2016-03-02 00:00:00,PINFRA*,216.93,1,AL
2016-03-04 00:00:00,PINFRA*,220.36,1,AL
2016-03-08 00:00:00,PINFRA*,230.46,1,AL
2016-03-14 00:00:00,PINFRA*,225.89,1,AL
2016-03-28 00:00:00,PINFRA*,224.57,1,AL
2015-04-07 00:00:00,PINFRAL,154.14,1,ME
2015-04-22 00:00:00,PINFRAL,158,1,ME
2015-04-27 00:00:00,PINFRAL,165,1,ME
2015-05-07 00:00:00,PINFRAL,159.57,1,ME
2015-05-08 00:00:00,PINFRAL,161.87,1,ME
2015-05-19 00:00:00,PINFRAL,158.2,1,ME
2015-05-21 00:00:00,PINFRAL,158.13,1,ME
2015-06-11 00:00:00,PINFRAL,153.87,1,ME
2015-06-16 00:00:00,PINFRAL,151.75,1,ME
2015-07-17 00:00:00,PINFRAL,158.01,1,ME
2015-07-27 00:00:00,PINFRAL,155.1,1,ME
2015-08-04 00:00:00,PINFRAL,161.35,1,ME
2015-08-10 00:00:00,PINFRAL,162.01,1,ME
2015-08-11 00:00:00,PINFRAL,161,1,ME
2015-08-12 00:00:00,PINFRAL,160.7,1,ME
2015-08-14 00:00:00,PINFRAL,158.31,1,ME
2015-08-26 00:00:00,PINFRAL,158.5,1,ME
2015-09-09 00:00:00,PINFRAL,167.21,1,ME
2015-10-14 00:00:00,PINFRAL,171.9,1,ME
2015-11-05 00:00:00,PINFRAL,188.54,1,ME
2015-11-23 00:00:00,PINFRAL,181.8,1,ME
2015-11-24 00:00:00,PINFRAL,182.07,1,ME
2015-11-26 00:00:00,PINFRAL,181.75,1,ME
2015-11-27 00:00:00,PINFRAL,183.74,1,ME
2015-12-21 00:00:00,PINFRAL,177.1,1,ME
2016-01-13 00:00:00,PINFRAL,174.89,1,ME
2016-01-20 00:00:00,PINFRAL,175.63,1,ME
2016-01-28 00:00:00,PINFRAL,178.9,1,ME
2016-02-05 00:00:00,PINFRAL,185.35,1,ME
2016-02-10 00:00:00,PINFRAL,183.2,1,ME
2016-02-16 00:00:00,PINFRAL,182.08,1,ME
2016-03-10 00:00:00,PINFRAL,188.09,1,ME
2016-03-14 00:00:00,PINFRAL,187.7,1,ME
2016-03-23 00:00:00,PINFRAL,187.89,1,ME
2015-04-10 00:00:00,RASSINIA,31.2,1,ME
2015-04-13 00:00:00,RASSINIA,30.95,1,ME
2015-05-07 00:00:00,RASSINIA,31.7,1,ME
2015-05-11 00:00:00,RASSINIA,31.62,1,ME
2015-05-13 00:00:00,RASSINIA,31.45,1,ME
2015-06-04 00:00:00,RASSINIA,31.83,1,ME
2015-06-05 00:00:00,RASSINIA,31.73,1,ME
2015-06-11 00:00:00,RASSINIA,31.69,1,ME
2015-06-30 00:00:00,RASSINIA,31.5,1,ME
2015-07-06 00:00:00,RASSINIA,30.9,1,ME
2015-07-31 00:00:00,RASSINIA,30.94,1,ME
2015-08-13 00:00:00,RASSINIA,30.54,1,ME
2015-08-19 00:00:00,RASSINIA,30.85,1,ME
2015-09-17 00:00:00,RASSINIA,30.58,1,ME
2015-09-28 00:00:00,RASSINIA,30.63,1,ME
2015-11-09 00:00:00,RASSINIA,31.5,1,ME
2015-11-20 00:00:00,RASSINIA,31.13,1,ME
2015-12-21 00:00:00,RASSINIA,32.48,1,ME
2016-01-06 00:00:00,RASSINIA,31.7,1,ME
2016-02-11 00:00:00,RASSINIA,32.32,1,ME
2016-03-18 00:00:00,RASSINIA,35.09,1,ME
2015-04-06 00:00:00,VITROA,33.01,1,ME
2015-04-29 00:00:00,VITROA,33,1,ME
2015-05-13 00:00:00,VITROA,42.49,1,ME
2015-05-20 00:00:00,VITROA,42.49,1,ME
2015-05-29 00:00:00,VITROA,40.71,1,ME
2015-06-19 00:00:00,VITROA,44,1,ME
2015-07-03 00:00:00,VITROA,47.53,1,ME
2015-07-23 00:00:00,VITROA,48.57,1,ME
2015-07-27 00:00:00,VITROA,48,1,ME
2015-08-17 00:00:00,VITROA,50.75,1,ME
2015-08-25 00:00:00,VITROA,52,1,ME
2015-09-03 00:00:00,VITROA,61.46,1,ME
2015-09-22 00:00:00,VITROA,66.52,1,ME
2015-11-19 00:00:00,VITROA,53,1,ME
2015-12-08 00:00:00,VITROA,51.6,1,ME
2015-12-15 00:00:00,VITROA,50.42,1,ME
2015-12-28 00:00:00,VITROA,52.42,1,ME
2016-01-27 00:00:00,VITROA,53.98,1,ME
2016-01-29 00:00:00,VITROA,53,1,ME
2016-02-02 00:00:00,VITROA,52.88,1,ME
2016-02-10 00:00:00,VITROA,53.11,1,ME
2016-02-11 00:00:00,VITROA,53.08,1,ME
2016-02-23 00:00:00,VITROA,58.67,1,ME
2016-02-29 00:00:00,VITROA,57.4,1,ME
2016-03-02 00:00:00,VITROA,57.73,1,ME
2016-03-10 00:00:00,VITROA,57.85,1,ME
2016-03-17 00:00:00,VITROA,57.05,1,ME
2016-03-22 00:00:00,VITROA,57.42,1,ME
2016-03-30 00:00:00,VITROA,57.76,1,ME
2015-04-21 00:00:00,ALSEA*,46.02,1,AL
2015-04-29 00:00:00,ALSEA*,46.34,1,AL
2015-04-30 00:00:00,ALSEA*,46.07,1,AL
2015-05-13 00:00:00,ALSEA*,47.19,1,AL
2015-06-03 00:00:00,ALSEA*,45.47,1,AL
2015-06-10 00:00:00,ALSEA*,47.22,1,AL
2015-06-16 00:00:00,ALSEA*,47.23,1,AL
2015-06-26 00:00:00,ALSEA*,48.47,1,AL
2015-07-13 00:00:00,ALSEA*,51.01,1,AL
2015-07-22 00:00:00,ALSEA*,51.95,1,AL
2015-09-01 00:00:00,ALSEA*,50.21,1,AL
2015-10-23 00:00:00,ALSEA*,55.76,1,AL
2015-10-29 00:00:00,ALSEA*,54.91,1,AL
2015-11-12 00:00:00,ALSEA*,55.24,1,AL
2015-11-17 00:00:00,ALSEA*,57.95,1,AL
2015-11-19 00:00:00,ALSEA*,58.06,1,AL
2015-11-23 00:00:00,ALSEA*,60.19,1,AL
2015-12-09 00:00:00,ALSEA*,56.97,1,AL
2016-01-04 00:00:00,ALSEA*,58.93,1,AL
2016-01-05 00:00:00,ALSEA*,59.41,1,AL
2016-01-14 00:00:00,ALSEA*,59.5,1,AL
2016-01-22 00:00:00,ALSEA*,62.13,1,AL
2016-01-28 00:00:00,ALSEA*,62.58,1,AL
2016-02-18 00:00:00,ALSEA*,64.02,1,AL
2016-02-26 00:00:00,ALSEA*,65.63,1,AL
2016-03-04 00:00:00,ALSEA*,68.02,1,AL
2016-03-07 00:00:00,ALSEA*,66.27,1,AL
2016-03-18 00:00:00,ALSEA*,66.24,1,AL
2016-03-22 00:00:00,ALSEA*,64.71,1,AL
2016-03-29 00:00:00,ALSEA*,66.39,1,AL
2015-04-20 00:00:00,AXTELCPO,4.68,1,ME
2015-05-06 00:00:00,AXTELCPO,4.27,1,ME
2015-06-23 00:00:00,AXTELCPO,5.01,1,ME
2015-06-26 00:00:00,AXTELCPO,5.02,1,ME
2015-07-01 00:00:00,AXTELCPO,4.84,1,ME
2015-08-07 00:00:00,AXTELCPO,6.41,1,ME
2015-08-14 00:00:00,AXTELCPO,6.28,1,ME
2015-08-25 00:00:00,AXTELCPO,6.75,1,ME
2015-08-26 00:00:00,AXTELCPO,6.77,1,ME
2015-09-11 00:00:00,AXTELCPO,7.4,1,ME
2015-10-08 00:00:00,AXTELCPO,7.53,1,ME
2015-10-27 00:00:00,AXTELCPO,6.81,1,ME
2015-11-17 00:00:00,AXTELCPO,7.78,1,ME
2015-12-02 00:00:00,AXTELCPO,8.72,1,ME
2015-12-14 00:00:00,AXTELCPO,8.58,1,ME
2016-01-05 00:00:00,AXTELCPO,8.5,1,ME
2016-01-08 00:00:00,AXTELCPO,8.41,1,ME
2016-02-05 00:00:00,AXTELCPO,7.57,1,ME
2016-02-10 00:00:00,AXTELCPO,7.71,1,ME
2016-03-29 00:00:00,AXTELCPO,8,1,ME
2015-05-26 00:00:00,BOLSAA,26.879524,1,AL
2015-06-12 00:00:00,BOLSAA,27.605997,1,AL
2015-06-26 00:00:00,BOLSAA,28.203099,1,AL
2015-07-01 00:00:00,BOLSAA,27.785128,1,AL
2015-07-07 00:00:00,BOLSAA,28.531505,1,AL
2015-07-17 00:00:00,BOLSAA,28.601167,1,AL
2015-07-30 00:00:00,BOLSAA,28.601167,1,AL
2015-08-05 00:00:00,BOLSAA,28.859911,1,AL
2015-10-06 00:00:00,BOLSAA,27.42,1,AL
2015-10-14 00:00:00,BOLSAA,27.46,1,AL
2015-11-26 00:00:00,BOLSAA,25.74,1,AL
2015-11-27 00:00:00,BOLSAA,25.21,1,AL
2015-12-07 00:00:00,BOLSAA,23.3,1,AL
2015-12-10 00:00:00,BOLSAA,22.92,1,AL
2015-12-17 00:00:00,BOLSAA,23.67,1,AL
2015-12-30 00:00:00,BOLSAA,23.05,1,AL
2016-01-05 00:00:00,BOLSAA,22.57,1,AL
2016-01-14 00:00:00,BOLSAA,22.06,1,AL
2016-01-19 00:00:00,BOLSAA,22.29,1,AL
2016-01-22 00:00:00,BOLSAA,22.34,1,AL
2016-01-26 00:00:00,BOLSAA,22.81,1,AL
2016-02-08 00:00:00,BOLSAA,23.69,1,AL
2016-02-17 00:00:00,BOLSAA,24.33,1,AL
2016-03-01 00:00:00,BOLSAA,25.48,1,AL
2016-03-03 00:00:00,BOLSAA,25.7,1,AL
2016-03-11 00:00:00,BOLSAA,27.03,1,AL
2015-04-13 00:00:00,CEMEXCPO,14.326923,1,AL
2015-04-23 00:00:00,CEMEXCPO,14.942307,1,AL
2015-05-19 00:00:00,CEMEXCPO,15.48,1,AL
2015-06-02 00:00:00,CEMEXCPO,14.58,1,AL
2015-06-04 00:00:00,CEMEXCPO,14.25,1,AL
2015-06-05 00:00:00,CEMEXCPO,14.54,1,AL
2015-06-29 00:00:00,CEMEXCPO,14.24,1,AL
2015-06-30 00:00:00,CEMEXCPO,14.41,1,AL
2015-07-24 00:00:00,CEMEXCPO,13.17,1,AL
2015-08-20 00:00:00,CEMEXCPO,12.6,1,AL
2015-08-21 00:00:00,CEMEXCPO,11.95,1,AL
2015-08-24 00:00:00,CEMEXCPO,11.8,1,AL
2015-08-25 00:00:00,CEMEXCPO,11.95,1,AL
2015-08-31 00:00:00,CEMEXCPO,13.13,1,AL
2015-09-01 00:00:00,CEMEXCPO,12.41,1,AL
2015-10-09 00:00:00,CEMEXCPO,12.91,1,AL
2015-10-28 00:00:00,CEMEXCPO,11.01,1,AL
2015-10-29 00:00:00,CEMEXCPO,10.8,1,AL
2015-11-05 00:00:00,CEMEXCPO,10.69,1,AL
2015-11-12 00:00:00,CEMEXCPO,9.88,1,AL
2015-12-02 00:00:00,CEMEXCPO,10.15,1,AL
2015-12-03 00:00:00,CEMEXCPO,10.01,1,AL
2015-12-08 00:00:00,CEMEXCPO,9.43,1,AL
2015-12-09 00:00:00,CEMEXCPO,9.55,1,AL
2015-12-23 00:00:00,CEMEXCPO,9.74,1,AL
2016-01-05 00:00:00,CEMEXCPO,8.99,1,AL
2016-01-07 00:00:00,CEMEXCPO,8.26,1,AL
2016-01-29 00:00:00,CEMEXCPO,8.2,1,AL
2016-02-03 00:00:00,CEMEXCPO,8.4,1,AL
2016-02-04 00:00:00,CEMEXCPO,9.42,1,AL
2016-03-02 00:00:00,CEMEXCPO,10.41,1,AL
2016-03-10 00:00:00,CEMEXCPO,10.85,1,AL
2016-03-22 00:00:00,CEMEXCPO,12.44,1,AL
2015-04-13 00:00:00,CREAL*,38.21,0,ME
2015-04-23 00:00:00,CREAL*,36.96,0,ME
2015-05-06 00:00:00,CREAL*,38.27,0,ME
2015-05-18 00:00:00,CREAL*,37.19,0,ME
2015-05-21 00:00:00,CREAL*,36.21,0,ME
2015-05-25 00:00:00,CREAL*,35.35,0,ME
2015-06-03 00:00:00,CREAL*,36.07,0,ME
2015-06-04 00:00:00,CREAL*,36.2,0,ME
2015-07-27 00:00:00,CREAL*,36.14,0,ME
2015-08-13 00:00:00,CREAL*,34.46,0,ME
2015-08-20 00:00:00,CREAL*,32.5,0,ME
2015-08-25 00:00:00,CREAL*,30.72,0,ME
2015-09-07 00:00:00,CREAL*,31.51,0,ME
2015-09-23 00:00:00,CREAL*,32.71,0,ME
2015-09-25 00:00:00,CREAL*,33.04,0,ME
2015-09-29 00:00:00,CREAL*,32.69,0,ME
2015-09-30 00:00:00,CREAL*,33.01,0,ME
2015-10-02 00:00:00,CREAL*,33.39,0,ME
2015-10-13 00:00:00,CREAL*,36.07,0,ME
2015-10-19 00:00:00,CREAL*,35.53,0,ME
2015-11-04 00:00:00,CREAL*,39,0,ME
2015-12-09 00:00:00,CREAL*,38.83,0,ME
2015-12-16 00:00:00,CREAL*,39.64,0,ME
2015-12-18 00:00:00,CREAL*,40.84,0,ME
2015-12-28 00:00:00,CREAL*,41,0,ME
2015-12-30 00:00:00,CREAL*,43.66,0,ME
2015-12-31 00:00:00,CREAL*,43.54,0,ME
2016-01-06 00:00:00,CREAL*,40.04,0,ME
2016-01-15 00:00:00,CREAL*,37.33,0,ME
2016-02-02 00:00:00,CREAL*,38.59,0,ME
2016-02-08 00:00:00,CREAL*,38.22,0,ME
2016-03-04 00:00:00,CREAL*,37.66,0,ME
2016-03-17 00:00:00,CREAL*,36.26,0,ME
2016-03-23 00:00:00,CREAL*,35.83,0,ME
